phi_transmission,restoration_efficiency,mr,peak_I_high,peak_I_low,delta_peak_I_high,delta_peak_I_low
3.25,0.10526315789473684,0.7894736842105263,0.00798366045168475,0.0011631180064626708,0.005344384929362544,-0.0014761575158595355
3.25,0.10526315789473684,0.8157894736842105,0.011390037787071391,0.001049147478599151,0.008750762264749185,-0.0015901280437230552
3.25,0.10526315789473684,0.8421052631578947,0.015077754448505298,0.000967240451786058,0.012438478926183091,-0.0016720350705361482
3.25,0.10526315789473684,0.868421052631579,0.018960935286800363,0.0009071512132230163,0.016321659764478157,-0.00173212430909919
3.25,0.10526315789473684,0.8947368421052632,0.022984490085947502,0.0008619161068417256,0.020345214563625296,-0.0017773594154804808
3.25,0.10526315789473684,0.9210526315789473,0.02711369475621841,0.0008271457286830251,0.024474419233896205,-0.0018121297936391813
3.25,0.10526315789473684,0.9473684210526315,0.03131838763890041,0.0007999201032502126,0.0286791121165782,-0.0018393554190719937
3.25,0.10526315789473684,0.9736842105263157,0.03557519838721352,0.0007782629150490567,0.03293592286489132,-0.0018610126072731497
3.25,0.10526315789473684,1.0,0.03986863598626592,0.0007608538796476955,0.03722936046394372,-0.0018784216426745107
3.25,0.15789473684210525,0.5,0.00029507662411871197,0.0007016608505332383,-0.0023441988982034942,-0.001937614671788968
3.25,0.15789473684210525,0.5263157894736842,0.00030804728799049954,0.0008853168617415888,-0.0023312282343317067,-0.0017539586605806175
3.25,0.15789473684210525,0.5526315789473684,0.0003237563873200992,0.0010743932336652678,-0.002315519135002107,-0.0015648822886569385
3.25,0.15789473684210525,0.5789473684210527,0.00034435723471440513,0.001245272746688844,-0.0022949182876078012,-0.0013940027756333623
3.25,0.15789473684210525,0.6052631578947368,0.0003845565458335658,0.0013562697566763535,-0.0022547189764886406,-0.0012830057656458527
3.25,0.15789473684210525,0.631578947368421,0.0007632963706048301,0.0013404871774331411,-0.0018759791517173761,-0.0012987883448890652
3.25,0.15789473684210525,0.6578947368421053,0.0018783694122996451,0.001166805588721586,-0.0007609061100225612,-0.0014724699336006203
3.25,0.15789473684210525,0.6842105263157895,0.004061806235643097,0.0009708486955443326,0.001422530713320891,-0.0016684268267778738
3.25,0.15789473684210525,0.7105263157894737,0.0071215547820174035,0.0008384333550934286,0.004482279259695197,-0.0018008421672287777
3.25,0.15789473684210525,0.7368421052631579,0.010696727213289835,0.0007542963523481422,0.008057451690967629,-0.001884979169974064
3.25,0.15789473684210525,0.763157894736842,0.014600389696711276,0.0006987837410801593,0.01196111417438907,-0.001940491781242047
3.25,0.15789473684210525,0.7894736842105263,0.018741367920095436,0.0006604598813574476,0.01610209239777323,-0.001978815640964759
3.25,0.15789473684210525,0.8157894736842105,0.02305898386990393,0.0006330134418793275,0.020419708347581722,-0.002006262080442879
3.25,0.15789473684210525,0.8421052631578947,0.02750915517734649,0.000612780054062417,0.024869879655024282,-0.002026495468259789
3.25,0.15789473684210525,0.868421052631579,0.03205813694480524,0.0005975963835265911,0.029418861422483036,-0.002041679138795615
3.25,0.15789473684210525,0.8947368421052632,0.03667282492723025,0.000585992601453488,0.03403354940490805,-0.002053282920868718
3.25,0.15789473684210525,0.9210526315789473,0.04133497991116298,0.0005770439433851837,0.038695704388840776,-0.0020622315789370228
3.25,0.15789473684210525,0.9473684210526315,0.04601953781837978,0.0005700486989385098,0.04338026229605757,-0.0020692268233836967
3.25,0.15789473684210525,0.9736842105263157,0.0507111625001958,0.0005646365768526201,0.048071886977873596,-0.002074638945469586
3.25,0.15789473684210525,1.0,0.05539458525619325,0.0005605648976384475,0.05275530973387105,-0.002078710624683759
3.25,0.21052631578947367,0.5,0.0003164925493741242,0.0006877351232142564,-0.002322782972948082,-0.00195154039910795
3.25,0.21052631578947367,0.5263157894736842,0.0003363264552681537,0.0008522188649344507,-0.0023029490670540527,-0.0017870566573877555
3.25,0.21052631578947367,0.5526315789473684,0.0003668474230852683,0.0009865566774176317,-0.002272428099236938,-0.0016527188449045745
3.25,0.21052631578947367,0.5789473684210527,0.000688126940152423,0.0010005901539470031,-0.0019511485821697833,-0.0016386853683752031
3.25,0.21052631578947367,0.6052631578947368,0.001993618940785721,0.0008132803571144389,-0.0006456565815364853,-0.0018259951652077674
3.25,0.21052631578947367,0.631578947368421,0.004605895856841799,0.0006653513729195181,0.001966620334519593,-0.0019739241494026883
3.25,0.21052631578947367,0.6578947368421053,0.00804290785545058,0.0005860785316092336,0.005403632333128374,-0.002053196990712973
3.25,0.21052631578947367,0.6842105263157895,0.01195831825259573,0.0005403085193478749,0.009319042730273524,-0.0020989670029743315
3.25,0.21052631578947367,0.7105263157894737,0.016214088254313665,0.0005116813911629764,0.013574812731991459,-0.0021275941311592298
3.25,0.21052631578947367,0.7368421052631579,0.0207252128859172,0.000492756030790246,0.018085937363594994,-0.0021465194915319605
3.25,0.21052631578947367,0.763157894736842,0.025429669176474247,0.0004797676869627894,0.02279039365415204,-0.002159507835359417
3.25,0.21052631578947367,0.7894736842105263,0.030272989835105193,0.00047065222691957407,0.027633714312782987,-0.002168623295402632
3.25,0.21052631578947367,0.8157894736842105,0.035219742791979584,0.0004642516515854808,0.03258046726965738,-0.0021750238707367257
3.25,0.21052631578947367,0.8421052631578947,0.04023339024619839,0.0004597164926966032,0.03759411472387618,-0.002179559029625603
3.25,0.21052631578947367,0.868421052631579,0.045282459615008756,0.0004565383969999774,0.042643184092686554,-0.002182737125322229
3.25,0.21052631578947367,0.8947368421052632,0.05034974053538809,0.0004544388882491736,0.04771046501306589,-0.0021848366340730327
3.25,0.21052631578947367,0.9210526315789473,0.0554098098375285,0.0004530537934173112,0.0527705343152063,-0.002186221728904895
3.25,0.21052631578947367,0.9473684210526315,0.06045766955575028,0.0004523835671457731,0.057818394033428075,-0.002186891955176433
3.25,0.21052631578947367,0.9736842105263157,0.06547069011186085,0.0004521214123012532,0.06283141458953864,-0.002187154110020953
3.25,0.21052631578947367,1.0,0.0704249187831742,0.00045234890641305343,0.06778564326085199,-0.0021869266159091527
3.25,0.2631578947368421,0.5,0.0003476808861393023,0.0006460901206872701,-0.002291594636182904,-0.001993185401634936
3.25,0.2631578947368421,0.5263157894736842,0.00045334033116703297,0.0007220172281672317,-0.0021859351911551732,-0.0019172582941549745
3.25,0.2631578947368421,0.5526315789473684,0.0014941503334342003,0.0006153166058859627,-0.001145125188888006,-0.0020239589164362435
3.25,0.2631578947368421,0.5789473684210527,0.004113061573238229,0.0004933539213360659,0.0014737860509160226,-0.0021459216009861405
3.25,0.2631578947368421,0.6052631578947368,0.007667393711018355,0.0004410154013767053,0.005028118188696149,-0.002198260120945501
3.25,0.2631578947368421,0.631578947368421,0.011774304713945936,0.00041411741102615894,0.00913502919162373,-0.0022251581112960475
3.25,0.2631578947368421,0.6578947368421053,0.01628852080993492,0.00039872154699757234,0.013649245287612712,-0.0022405539753246337
3.25,0.2631578947368421,0.6842105263157895,0.02111005754161722,0.0003894209768159005,0.018470782019295015,-0.002249854545506306
3.25,0.2631578947368421,0.7105263157894737,0.02615803308840687,0.0003836843961908643,0.023518757566084663,-0.002255591126131342
3.25,0.2631578947368421,0.7368421052631579,0.03136942335547336,0.00038022609789078093,0.028730147833151153,-0.0022590494244314253
3.25,0.2631578947368421,0.763157894736842,0.036696412764248884,0.00037829794778193896,0.034057137241926674,-0.0022609775745402673
3.25,0.2631578947368421,0.7894736842105263,0.04209069093688098,0.00037738275967300327,0.03945141541455878,-0.002261892762649203
3.25,0.2631578947368421,0.8157894736842105,0.04752308020322002,0.0003772178347399493,0.04488380468089781,-0.002262057687582257
3.25,0.2631578947368421,0.8421052631578947,0.05297237482424742,0.00037759654257083376,0.05033309930192521,-0.0022616789797513725
3.25,0.2631578947368421,0.868421052631579,0.058406558149275034,0.0003784232548146208,0.055767282626952824,-0.0022608522675075854
3.25,0.2631578947368421,0.8947368421052632,0.06379985532761434,0.00037952297888818137,0.06116057980529213,-0.002259752543434025
3.25,0.2631578947368421,0.9210526315789473,0.06916663273122818,0.0003808378779924471,0.06652735720890597,-0.002258437644329759
3.25,0.2631578947368421,0.9473684210526315,0.0744771781168131,0.00038233740363435755,0.0718379025944909,-0.0022569381186878486
3.25,0.2631578947368421,0.9736842105263157,0.07972747623206206,0.00038391077248185464,0.07708820070973985,-0.0022553647498403514
3.25,0.2631578947368421,1.0,0.08489509132354224,0.00038565415339700346,0.08225581580122003,-0.002253621368925203
3.25,0.3157894736842105,0.5,0.0006902983588969459,0.0004947462150120581,-0.0019489771634252605,-0.0021445293073101483
3.25,0.3157894736842105,0.5263157894736842,0.002745545304908021,0.0003891695248168705,0.00010626978258581471,-0.002250105997505336
3.25,0.3157894736842105,0.5526315789473684,0.006154411330742588,0.0003480698699543552,0.003515135808420382,-0.002291205652367851
3.25,0.3157894736842105,0.5789473684210527,0.010279089816093365,0.0003311583114979741,0.007639814293771158,-0.0023081172108242324
3.25,0.3157894736842105,0.6052631578947368,0.014932582194706116,0.0003231234821054822,0.01229330667238391,-0.002316152040216724
3.25,0.3157894736842105,0.631578947368421,0.019980197321932458,0.00031930413220001376,0.017340921799610252,-0.0023199713901221925
3.25,0.3157894736842105,0.6578947368421053,0.025316691635872017,0.00031776189704144396,0.02267741611354981,-0.0023215136252807624
3.25,0.3157894736842105,0.6842105263157895,0.03085912785396292,0.00031755495165178754,0.028219852331640715,-0.0023217205706704187
3.25,0.3157894736842105,0.7105263157894737,0.03654045147800864,0.0003182340188989632,0.03390117595568644,-0.002321041503423243
3.25,0.3157894736842105,0.7368421052631579,0.04230396796935443,0.00031946786137690864,0.03966469244703222,-0.0023198076609452977
3.25,0.3157894736842105,0.763157894736842,0.04811787193931732,0.0003210500702514359,0.045478596416995115,-0.0023182254520707703
3.25,0.3157894736842105,0.7894736842105263,0.05394284603265063,0.0003229112325631259,0.051303570510328425,-0.0023163642897590805
3.25,0.3157894736842105,0.8157894736842105,0.059758263223415195,0.0003249556670495916,0.057118987701092985,-0.0023143198552726145
3.25,0.3157894736842105,0.8421052631578947,0.06551578621414235,0.00032709968238358726,0.06287651069182014,-0.002312175839938619
3.25,0.3157894736842105,0.868421052631579,0.071230814271861,0.0003293541115162867,0.06859153874953879,-0.0023099214108059196
3.25,0.3157894736842105,0.8947368421052632,0.07691228691387193,0.000331578858378112,0.07427301139154972,-0.0023076966639440943
3.25,0.3157894736842105,0.9210526315789473,0.0824803507361264,0.00033392499727083117,0.0798410752138042,-0.002305350525051375
3.25,0.3157894736842105,0.9473684210526315,0.08798433128579262,0.00033625524767323347,0.08534505576347041,-0.0023030202746489726
3.25,0.3157894736842105,0.9736842105263157,0.0933979012791874,0.00033854642464604273,0.09075862575686519,-0.0023007290976761637
3.25,0.3157894736842105,1.0,0.09869928282468309,0.0003409597152953975,0.09606000730236088,-0.0022983158070268087
3.25,0.3684210526315789,0.5,0.0038320420123835967,0.00028249860653717097,0.0011927664900613904,-0.002356776915785035
3.25,0.3684210526315789,0.5263157894736842,0.007704742310746046,0.0002710694226495531,0.0050654667884238395,-0.0023682060996726532
3.25,0.3684210526315789,0.5526315789473684,0.012307113168447317,0.0002678330086648322,0.00966783764612511,-0.002371442513657374
3.25,0.3684210526315789,0.5789473684210527,0.017449207523438766,0.0002676864612527283,0.01480993200111656,-0.002371589061069478
3.25,0.3684210526315789,0.6052631578947368,0.022985162583757084,0.0002689665492678374,0.020345887061434878,-0.0023703089730543686
3.25,0.3684210526315789,0.631578947368421,0.028799029550686053,0.0002709819735626722,0.026159754028363846,-0.002368293548759534
3.25,0.3684210526315789,0.6578947368421053,0.03480081573368992,0.0002734303252298405,0.03216154021136772,-0.002365845197092366
3.25,0.3684210526315789,0.6842105263157895,0.040919801002794,0.000276089772677568,0.0382805254804718,-0.0023631857496446383
3.25,0.3684210526315789,0.7105263157894737,0.047106892356895316,0.0002788702242991363,0.04446761683457311,-0.00236040529802307
3.25,0.3684210526315789,0.7368421052631579,0.053314032773597364,0.00028172117738146615,0.050674757251275154,-0.00235755434494074
3.25,0.3684210526315789,0.763157894736842,0.059494663101247666,0.00028455117501903547,0.056855387578925456,-0.002354724347303171
3.25,0.3684210526315789,0.7894736842105263,0.06565382206481966,0.0002874238211940204,0.06301454654249745,-0.0023518517011281857
3.25,0.3684210526315789,0.8157894736842105,0.07175350535364536,0.0002902249813241642,0.06911422983132315,-0.002349050540998042
3.25,0.3684210526315789,0.8421052631578947,0.07775740054507506,0.0002930734945059835,0.07511812502275285,-0.0023462020278162228
3.25,0.3684210526315789,0.868421052631579,0.08371960888556201,0.0002958245903233618,0.0810803333632398,-0.0023434509319988444
3.25,0.3684210526315789,0.8947368421052632,0.08956056647743797,0.0002985375041360592,0.08692129095511576,-0.0023407380181861472
3.25,0.3684210526315789,0.9210526315789473,0.09527260773069877,0.00030121210143114536,0.09263333220837656,-0.0023380634208910608
3.25,0.3684210526315789,0.9473684210526315,0.10092457791657007,0.0003037823849223828,0.09828530239424786,-0.0023354931373998234
3.25,0.3684210526315789,0.9736842105263157,0.10639987213926486,0.0003063797745096742,0.10376059661694265,-0.002332895747812532
3.25,0.3684210526315789,1.0,0.11177520060800684,0.00030882725818969105,0.10913592508568463,-0.002330448264132515
3.25,0.42105263157894735,0.5,0.008691509718412906,0.0002237114554222326,0.006052234196090699,-0.0024155640668999737
3.25,0.42105263157894735,0.5263157894736842,0.013705642823045941,0.0002266718361244038,0.011066367300723735,-0.0024126036861978023
3.25,0.42105263157894735,0.5526315789473684,0.019287966017460065,0.00023030858764498351,0.01664869049513786,-0.0024089669346772226
3.25,0.42105263157894735,0.5789473684210527,0.025272460599881842,0.00023414610161768718,0.022633185077559636,-0.002405129420704519
3.25,0.42105263157894735,0.6052631578947368,0.031530793529505344,0.00023801534569726856,0.028891518007183137,-0.002401260176624938
3.25,0.42105263157894735,0.631578947368421,0.03796764316283074,0.00024181399827141655,0.035328367640508535,-0.0023974615240507898
3.25,0.42105263157894735,0.6578947368421053,0.04450888371426177,0.0002455391465847905,0.041869608191939564,-0.0023937363757374156
3.25,0.42105263157894735,0.6842105263157895,0.05108780995769422,0.00024915139784172384,0.04844853443537202,-0.0023901241244804823
3.25,0.42105263157894735,0.7105263157894737,0.057675401137112635,0.0002526620170605905,0.05503612561479043,-0.0023866135052616156
3.25,0.42105263157894735,0.7368421052631579,0.0642282393134837,0.0002560372586966134,0.061588963791161494,-0.002383238263625593
3.25,0.42105263157894735,0.763157894736842,0.07071849311743761,0.0002593348005692302,0.0680792175951154,-0.002379940721752976
3.25,0.42105263157894735,0.7894736842105263,0.0771295731637316,0.0002625276086166583,0.0744902976414094,-0.002376747913705548
3.25,0.42105263157894735,0.8157894736842105,0.08342008130430206,0.00026561941670979246,0.08078080578197985,-0.002373656105612414
3.25,0.42105263157894735,0.8421052631578947,0.08964475179425568,0.0002686106018385552,0.08700547627193347,-0.002370664920483651
3.25,0.42105263157894735,0.868421052631579,0.09572688603221965,0.00027152349265877664,0.09308761050989744,-0.0023677520296634296
3.25,0.42105263157894735,0.8947368421052632,0.10166853529099011,0.00027431588814160824,0.0990292597686679,-0.002364959634180598
3.25,0.42105263157894735,0.9210526315789473,0.10753747610224576,0.00027706366624774586,0.10489820057992355,-0.0023622118560744604
3.25,0.42105263157894735,0.9473684210526315,0.1132665928561985,0.00027970253052106913,0.11062731733387629,-0.002359572991801137
3.25,0.42105263157894735,0.9736842105263157,0.11885409202656741,0.0002823340824566985,0.1162148165042452,-0.0023569414398655077
3.25,0.42105263157894735,1.0,0.12429830828606075,0.0002848387259346542,0.12165903276373854,-0.002354436796387552
3.25,0.47368421052631576,0.5,0.014451852289664814,0.00019745746253593927,0.011812576767342608,-0.002441818059786267
3.25,0.47368421052631576,0.5263157894736842,0.020425448177603597,0.00020316383132321396,0.01778617265528139,-0.0024361116909989923
3.25,0.47368421052631576,0.5526315789473684,0.02682188148896561,0.00020844168904160371,0.024182605966643404,-0.0024308338332806024
3.25,0.47368421052631576,0.5789473684210527,0.033502735079647336,0.00021335302865018726,0.03086345955732513,-0.002425922493672019
3.25,0.47368421052631576,0.6052631578947368,0.04035609501448863,0.00021794930354550204,0.03771681949216642,-0.0024213262187767043
3.25,0.47368421052631576,0.631578947368421,0.04730026936633316,0.0002222720299274202,0.044660993844010954,-0.002417003492394786
3.25,0.47368421052631576,0.6578947368421053,0.05426333686511436,0.0002263676649122489,0.051624061342792155,-0.0024129078574099574
3.25,0.47368421052631576,0.6842105263157895,0.061219188362231884,0.00023023748003418102,0.05857991283990968,-0.002409038042288025
3.25,0.47368421052631576,0.7105263157894737,0.06812756327611132,0.00023392160754500912,0.0654882877537891,-0.002405353914777197
3.25,0.47368421052631576,0.7368421052631579,0.0749210356327837,0.00023747373406724298,0.07228176011046149,-0.0024018017882549633
3.25,0.47368421052631576,0.763157894736842,0.08163271239712416,0.00024081678071024754,0.07899343687480195,-0.002398458741611959
3.25,0.47368421052631576,0.7894736842105263,0.08826111852749799,0.00024407541447511825,0.08562184300517578,-0.002395200107847088
3.25,0.47368421052631576,0.8157894736842105,0.09472302840447422,0.0002471720769536527,0.09208375288215201,-0.0023921034453685537
3.25,0.47368421052631576,0.8421052631578947,0.10107124179681203,0.0002501732579606569,0.09843196627448982,-0.0023891022643615493
3.25,0.47368421052631576,0.868421052631579,0.10722815106293025,0.00025309213928681316,0.10458887554060804,-0.002386183383035393
3.25,0.47368421052631576,0.8947368421052632,0.11332383138552844,0.00025583260799215006,0.11068455586320623,-0.002383442914330056
3.25,0.47368421052631576,0.9210526315789473,0.11923542503225441,0.0002585492553308481,0.1165961495099322,-0.0023807262669913584
3.25,0.47368421052631576,0.9473684210526315,0.12500354158828927,0.00026118106318296714,0.12236426606596706,-0.002378094459139239
3.25,0.47368421052631576,0.9736842105263157,0.13060400635363736,0.00026370060398112457,0.12796473083131515,-0.0023755749183410817
3.25,0.47368421052631576,1.0,0.13601338861844042,0.00026613773568229623,0.1333741130961182,-0.00237313778663991
3.25,0.5263157894736842,0.5,0.020850856701150965,0.00018229887491935738,0.01821158117882876,-0.002456976647402849
3.25,0.5263157894736842,0.5263157894736842,0.02762782082724328,0.00018847138700157096,0.024988545304921075,-0.0024508041353206353
3.25,0.5263157894736842,0.5526315789473684,0.034703857157051675,0.00019403961142892265,0.03206458163472947,-0.0024452359108932836
3.25,0.5263157894736842,0.5789473684210527,0.04195778637845071,0.0001991422848653322,0.0393185108561285,-0.002440133237456874
3.25,0.5263157894736842,0.6052631578947368,0.04929611813899413,0.00020385168663536078,0.046656842616671926,-0.0024354238356868456
3.25,0.5263157894736842,0.631578947368421,0.056642004997398895,0.00020823520812007337,0.054002729475076686,-0.002431040314202133
3.25,0.5263157894736842,0.6578947368421053,0.06396916859681952,0.00021235867202082893,0.06132989307449731,-0.0024269168503013774
3.25,0.5263157894736842,0.6842105263157895,0.07122153953588421,0.00021623594463070317,0.068582264013562,-0.0024230395776915032
3.25,0.5263157894736842,0.7105263157894737,0.07834341735096485,0.00021987082515065174,0.07570414182864264,-0.0024194046971715544
3.25,0.5263157894736842,0.7368421052631579,0.08535645835131918,0.00022338323522116824,0.08271718282899697,-0.002415892287101038
3.25,0.5263157894736842,0.763157894736842,0.09227991559394702,0.0002267051260857564,0.08964064007162481,-0.00241257039623645
3.25,0.5263157894736842,0.7894736842105263,0.09901675657299609,0.00022985694143239362,0.09637748105067388,-0.002409418580889813
3.25,0.5263157894736842,0.8157894736842105,0.10560428663291524,0.00023290252734531217,0.10296501111059303,-0.002406372994976894
3.25,0.5263157894736842,0.8421052631578947,0.11198114339070815,0.00023582551635880605,0.10934186786838594,-0.0024034500059634
3.25,0.5263157894736842,0.868421052631579,0.11826745469245867,0.000238624666555107,0.11562817917013646,-0.0024006508557670994
3.25,0.5263157894736842,0.8947368421052632,0.12438746855092706,0.00024125753277772296,0.12174819302860485,-0.0023980179895444834
3.25,0.5263157894736842,0.9210526315789473,0.13030511600423675,0.00024387870940775812,0.12766584048191454,-0.002395396812914448
3.25,0.5263157894736842,0.9473684210526315,0.13606347062777568,0.0002464019297054446,0.13342419510545347,-0.0023928735926167614
3.25,0.5263157894736842,0.9736842105263157,0.14178576599701137,0.0002488228959049331,0.13914649047468916,-0.002390452626417273
3.25,0.5263157894736842,1.0,0.147116148257087,0.0002511473633907294,0.14447687273476478,-0.0023881281589314767
3.25,0.5789473684210527,0.5,0.02768431081759036,0.0001723042357059457,0.025045035295268154,-0.0024669712866162608
3.25,0.5789473684210527,0.5263157894736842,0.035132382247759386,0.00017834317010521488,0.032493106725437176,-0.0024609323522169916
3.25,0.5789473684210527,0.5526315789473684,0.042776449954687004,0.00018379657547540364,0.040137174432364794,-0.0024554789468468024
3.25,0.5789473684210527,0.5789473684210527,0.05049850246689534,0.00018877321734914166,0.04785922694457313,-0.0024505023049730644
3.25,0.5789473684210527,0.6052631578947368,0.058240852823187354,0.00019337634342102592,0.05560157730086515,-0.0024458991789011804
3.25,0.5789473684210527,0.631578947368421,0.06592725883865026,0.00019764784976584082,0.06328798331632805,-0.0024416276725563657
3.25,0.5789473684210527,0.6578947368421053,0.0735025336691064,0.00020165169862145307,0.0708632581467842,-0.0024376238237007533
3.25,0.5789473684210527,0.6842105263157895,0.08100754814362554,0.0002053889173874648,0.07836827262130333,-0.0024338866049347413
3.25,0.5789473684210527,0.7105263157894737,0.0883451788347967,0.00020894462921913984,0.08570590331247449,-0.0024303308931030664
3.25,0.5789473684210527,0.7368421052631579,0.09547356643006974,0.00021230303615863428,0.09283429090774753,-0.002426972486163572
3.25,0.5789473684210527,0.763157894736842,0.10249830322534344,0.00021551737888760052,0.09985902770302123,-0.0024237581434346056
3.25,0.5789473684210527,0.7894736842105263,0.10934098230044711,0.00021858987507977114,0.1067017067781249,-0.002420685647242435
3.25,0.5789473684210527,0.8157894736842105,0.11603662040945235,0.00022147356423127962,0.11339734488713014,-0.0024178019580909267
3.25,0.5789473684210527,0.8421052631578947,0.12252680106417456,0.00022427798525963564,0.11988752554185235,-0.0024149975370625705
3.25,0.5789473684210527,0.868421052631579,0.1288296483393972,0.0002269800862682082,0.12619037281707499,-0.002412295436053998
3.25,0.5789473684210527,0.8947368421052632,0.13497428026329705,0.00022955424519473594,0.13233500474097484,-0.0024097212771274704
3.25,0.5789473684210527,0.9210526315789473,0.1409017377448969,0.0002320272848840226,0.13826246222257468,-0.0024072482374381836
3.25,0.5789473684210527,0.9473684210526315,0.14665162645627342,0.00023441474377877572,0.1440123509339512,-0.0024048607785434307
3.25,0.5789473684210527,0.9736842105263157,0.152332648345048,0.00023671972135953987,0.1496933728227258,-0.002402555800962666
3.25,0.5789473684210527,1.0,0.15779402238143006,0.00023893376230559713,0.15515474685910785,-0.002400341760016609
3.25,0.631578947368421,0.5,0.034795129158946086,0.0001651670053087421,0.03215585363662388,-0.002474108517013464
3.25,0.631578947368421,0.5263157894736842,0.0428140342441125,0.00017089862749453428,0.0401747587217903,-0.002468376894827672
3.25,0.631578947368421,0.5526315789473684,0.05092330890707989,0.00017609070559645326,0.04828403338475769,-0.002463184816725753
3.25,0.631578947368421,0.5789473684210527,0.05903229621806948,0.00018086083960678124,0.05639302069574727,-0.002458414682715425
3.25,0.631578947368421,0.6052631578947368,0.06710685540730618,0.0001852623639188615,0.06446757988498397,-0.002454013158403345
3.25,0.631578947368421,0.631578947368421,0.07504320082514379,0.00018934715631701977,0.07240392530282158,-0.0024499283660051863
3.25,0.631578947368421,0.6578947368421053,0.08288291199882271,0.0001931888871132788,0.0802436364765005,-0.0024460866352089277
3.25,0.631578947368421,0.6842105263157895,0.09054125438857086,0.00019678768189001857,0.08790197886624865,-0.0024424878404321875
3.25,0.631578947368421,0.7105263157894737,0.09798932472506015,0.00020019243034395315,0.09535004920273794,-0.002439083091978253
3.25,0.631578947368421,0.7368421052631579,0.10529917598375571,0.000203401609209671,0.1026599004614335,-0.002435873913112535
3.25,0.631578947368421,0.763157894736842,0.1123472837620862,0.00020645589435783185,0.109708008239764,-0.002432819627964374
3.25,0.631578947368421,0.7894736842105263,0.11933297102900012,0.00020936673362446917,0.11669369550667791,-0.002429908788697737
3.25,0.631578947368421,0.8157894736842105,0.12602186755198763,0.00021216927864695418,0.12338259202966542,-0.002427106243675252
3.25,0.631578947368421,0.8421052631578947,0.13252523732285712,0.0002148201692579189,0.1298859618005349,-0.0024244553530642873
3.25,0.631578947368421,0.868421052631579,0.1388786285523979,0.00021735339634737584,0.1362393530300757,-0.0024219221259748304
3.25,0.631578947368421,0.8947368421052632,0.1450193527381393,0.0002197932621400883,0.14238007721581708,-0.0024194822601821177
3.25,0.631578947368421,0.9210526315789473,0.150848488029825,0.0002221524668145302,0.1482092125075028,-0.002417123055507676
3.25,0.631578947368421,0.9473684210526315,0.15675659919263743,0.0002244316159501827,0.15411732367031522,-0.0024148439063720237
3.25,0.631578947368421,0.9736842105263157,0.1623077775774475,0.0002266195426715488,0.15966850205512528,-0.0024126559796506576
3.25,0.631578947368421,1.0,0.16759339874461682,0.00022869111306098491,0.1649541232222946,-0.002410584409261221
3.25,0.6842105263157894,0.5,0.042073740918749686,0.00015978644973344637,0.039434465396427476,-0.0024794890725887597
3.25,0.6842105263157894,0.5263157894736842,0.05056266953358635,0.00016517387931422225,0.04792339401126415,-0.002474101643007984
3.25,0.6842105263157894,0.5526315789473684,0.059054530293718925,0.00017007305248185,0.05641525477139672,-0.002469202469840356
3.25,0.6842105263157894,0.5789473684210527,0.06750620121615807,0.00017458249667085858,0.06486692569383586,-0.002464693025651348
3.25,0.6842105263157894,0.6052631578947368,0.07583428394699325,0.00017877869987042018,0.07319500842467104,-0.002460496822451786
3.25,0.6842105263157894,0.631578947368421,0.083988807449592,0.00018265830661515965,0.08134953192726979,-0.0024566172157070468
3.25,0.6842105263157894,0.6578947368421053,0.09199026238862414,0.0001862970860454179,0.08935098686630193,-0.0024529784362767883
3.25,0.6842105263157894,0.6842105263157895,0.09976782312013034,0.00018973921082070342,0.09712854759780813,-0.002449536311501503
3.25,0.6842105263157894,0.7105263157894737,0.10732230614482775,0.00019298666688988947,0.10468303062250554,-0.0024462888554323166
3.25,0.6842105263157894,0.7368421052631579,0.11472913508291473,0.0001960138366317554,0.11208985956059252,-0.002443261685690451
3.25,0.6842105263157894,0.763157894736842,0.12192119955720629,0.00019895687307922908,0.11928192403488408,-0.002440318649242977
3.25,0.6842105263157894,0.7894736842105263,0.12887307756427463,0.00020173206192087103,0.12623380204195242,-0.0024375434604013355
3.25,0.6842105263157894,0.8157894736842105,0.1356007865000674,0.00020435985895583296,0.1329615109777452,-0.0024349156633663733
3.25,0.6842105263157894,0.8421052631578947,0.14214473531372626,0.00020687121348025,0.13950545979140405,-0.0024324043088419563
3.25,0.6842105263157894,0.868421052631579,0.14843689830015214,0.0002092874567489662,0.14579762277782993,-0.00242998806557324
3.25,0.6842105263157894,0.8947368421052632,0.15450848849563742,0.00021161871853827083,0.1518692129733152,-0.0024276568037839355
3.25,0.6842105263157894,0.9210526315789473,0.16050407634186958,0.0002138638410857093,0.15786480081954737,-0.002425411681236497
3.25,0.6842105263157894,0.9473684210526315,0.16625797066995,0.0002160075469587048,0.16361869514762778,-0.0024232679753635016
3.25,0.6842105263157894,0.9736842105263157,0.17167695723273643,0.00021802510524938172,0.16903768171041422,-0.0024212504170728244
3.25,0.6842105263157894,1.0,0.1770637445667981,0.0002199753838294875,0.1744244690444759,-0.0024193001384927187
3.25,0.7368421052631579,0.5,0.04942597133806644,0.0001555643437882202,0.04678669581574424,-0.002483711178533986
3.25,0.7368421052631579,0.5263157894736842,0.0583148887841417,0.0001606180530782614,0.055675613261819495,-0.002478657469243945
3.25,0.7368421052631579,0.5526315789473684,0.06714675460413047,0.0001652406225360986,0.06450747908180826,-0.0024740348997861076
