phi_transmission,peak_I_high,time_peak_I_high,peak_I_low,time_peak_I_low,peak_I_total,time_peak_I_total,final_S,attack_rate
1.0,0.0069583726616059575,150.4120879120879,0.0069583726616059575,150.4120879120879,0.013916745323211915,150.4120879120879,0.6263294851923613,0.3736705148076387
1.5,0.0069583726616059575,150.4120879120879,0.0069583726616059575,150.4120879120879,0.013916745323211915,150.4120879120879,0.6263294851923613,0.3736705148076387
2.0,0.0069583726616059575,150.4120879120879,0.0069583726616059575,150.4120879120879,0.013916745323211915,150.4120879120879,0.6263294851923613,0.3736705148076387
3.0,0.0069583726616059575,150.4120879120879,0.0069583726616059575,150.4120879120879,0.013916745323211915,150.4120879120879,0.6263294851923613,0.3736705148076387
4.0,0.0069583726616059575,150.4120879120879,0.0069583726616059575,150.4120879120879,0.013916745323211915,150.4120879120879,0.6263294851923613,0.3736705148076387
