phi_transmission,restoration_efficiency,mr,peak_I_high,peak_I_low,peak_I_high_total,peak_I_low_total,delta_peak_I_high,delta_peak_I_low
1.475,1.0530612244897959,0.46530612244897956,0.004941954247501669,0.0001759510588723645,0.011168258186444449,0.0005865035295843107,0.0023026787251794623,-0.0024633244634498417
1.475,1.0530612244897959,0.4897959183673469,0.00568730264199763,0.00019298993583071958,0.012852661337847751,0.0006432997862710648,0.003048027119675424,-0.0024462855864914868
1.475,1.0530612244897959,0.5142857142857142,0.00646367237409941,0.0002105634514514821,0.014607169207004314,0.0007018781715245721,0.0038243968517772033,-0.002428712070870724
1.475,1.0530612244897959,0.5387755102040817,0.00726806965591233,0.00022851712059902626,0.016425016171553286,0.0007617237353580732,0.004628794133590124,-0.00241075840172318
1.475,1.0530612244897959,0.563265306122449,0.008097269333295166,0.00024673938664772333,0.018298913747559695,0.0008224646222101871,0.00545799381097296,-0.0023925361356744827
1.475,1.0530612244897959,0.5877551020408163,0.008948849517223082,0.00026515723825577163,0.020223388739487196,0.0008838574609647081,0.006309573994900876,-0.0023741182840664346
1.475,1.0530612244897959,0.6122448979591837,0.009820666139410985,0.0002837123918697233,0.022193595795279072,0.0009457079730380447,0.007181390617088779,-0.0023555631304524828
1.475,1.0530612244897959,0.636734693877551,0.01071042770481696,0.0003023513998778157,0.024204356395066608,0.0010078379998414064,0.008071152182494754,-0.0023369241224443903
1.475,1.0530612244897959,0.6612244897959183,0.011615768101238887,0.000321058047319528,0.026250323392630358,0.0010701934914599562,0.008976492578916681,-0.0023182174750026783
1.475,1.0530612244897959,0.6857142857142857,0.012534636618602758,0.00033977037614390995,0.028326862414921765,0.0011325679210424388,0.009895361096280551,-0.0022995051461782963
1.475,1.0530612244897959,0.710204081632653,0.013466159983698238,0.00035850567364470535,0.0304319999631606,0.0011950189131556231,0.010826884461376031,-0.002280769848677501
1.475,1.0530612244897959,0.7346938775510203,0.01440681025298801,0.0003772283266454481,0.032557763283590724,0.0012574277569869432,0.011767534730665804,-0.0022620471956767583
1.475,1.0530612244897959,0.7591836734693878,0.015358049995291336,0.00039591674150409777,0.034707457616482,0.0013197224738887422,0.01271877447296913,-0.0022433587808181085
1.475,1.0530612244897959,0.7836734693877551,0.016316286579910102,0.00041455708888482574,0.036872964022403684,0.0013818569662167384,0.013677011057587896,-0.0022247184334373807
1.475,1.0530612244897959,0.8081632653061224,0.01728280166603094,0.00043314033309906037,0.03905717890630232,0.0014438011151981067,0.014643526143708733,-0.002206135189223146
1.475,1.0530612244897959,0.8326530612244898,0.01825305671101938,0.0004516462785698425,0.0412498456746523,0.0015054876024807329,0.015613781188697173,-0.0021876292437523637
1.475,1.0530612244897959,0.8571428571428571,0.019227682216451214,0.00047008495177052796,0.043452389189779256,0.0015669498481148082,0.016588406694129008,-0.0021691905705516785
1.475,1.0530612244897959,0.8816326530612244,0.020206515212465793,0.0004884936819018923,0.0456644411582222,0.0016283122862483282,0.017567239690143586,-0.002150781840420314
1.475,1.0530612244897959,0.9061224489795918,0.021186544992552677,0.0005067539584921067,0.04787919772347876,0.001689179881381874,0.01854726947023047,-0.0021325215638300994
1.475,1.0530612244897959,0.9306122448979591,0.02216847465732005,0.0005249782627562109,0.050098247813445324,0.0017499275666493438,0.019529199134997843,-0.0021142972595659952
1.475,1.0530612244897959,0.9551020408163264,0.023150935648311735,0.0005430555044140472,0.05231849864078709,0.0018101850507816922,0.02051166012598953,-0.002096220017908159
1.475,1.0530612244897959,0.9795918367346939,0.024136571286801686,0.0005611115456111005,0.0545459238127798,0.0018703718627899185,0.02149729576447948,-0.0020781639767111057
1.475,1.0530612244897959,1.0040816326530613,0.02512003765097049,0.0005789705694887726,0.05676844667005268,0.0019299019521799266,0.022480762128648284,-0.0020603049528334335
1.475,1.0530612244897959,1.0285714285714285,0.026102284002397072,0.0005967913764149067,0.0589882124365789,0.001989304668600758,0.023463008480074866,-0.0020424841459072995
1.475,1.0530612244897959,1.0530612244897959,0.027082895095672167,0.0006145482695098077,0.06120428270474751,0.0020484943301450937,0.02444361957334996,-0.0020247272528123987
1.475,1.0530612244897959,1.0775510204081633,0.02805973176292754,0.0006321583973981717,0.06341182319703956,0.0021071947784538202,0.025420456240605335,-0.0020071171249240348
1.475,1.0530612244897959,1.1020408163265305,0.02903114820487567,0.0006496355314414159,0.06560711459215832,0.0021654519187231645,0.026391872682553465,-0.0019896399908807903
1.475,1.0530612244897959,1.126530612244898,0.03001128110647669,0.0006669960294194339,0.0678221042026955,0.002223320277932893,0.027372005584154483,-0.0019722794929027724
1.475,1.0530612244897959,1.1510204081632653,0.030977914343792552,0.0006842518517073091,0.07000658609851462,0.002280839725370486,0.028338638821470346,-0.001955023670614897
1.475,1.0530612244897959,1.1755102040816325,0.031947421420563185,0.0007014135230568254,0.07219756254555734,0.0023380453444090633,0.02930814589824098,-0.0019378619992653809
1.475,1.0530612244897959,1.2,0.032904774763963335,0.0007184843048663879,0.07436107293263611,0.0023949480097490445,0.03026549924164113,-0.0019207912174558184
1.475,1.0775510204081633,0.0,0.00015410421777535912,9.561281418372655e-05,0.0004995004995004995,0.0004995004995004995,-0.0024851713045468474,-0.0025436627081384796
1.475,1.0775510204081633,0.024489795918367346,0.00015699600646046407,9.654548938767054e-05,0.0004995004995004995,0.0004995004995004995,-0.002482279515861742,-0.0025427300329345357
1.475,1.0775510204081633,0.04897959183673469,0.0001600719861065495,9.75343871342171e-05,0.0004995004995004995,0.0004995004995004995,-0.0024792035362156566,-0.002541741135187989
1.475,1.0775510204081633,0.07346938775510203,0.0001634297789255443,9.85822710969149e-05,0.0004995004995004995,0.0004995004995004995,-0.002475845743396662,-0.0025406932512252916
1.475,1.0775510204081633,0.09795918367346938,0.00016703133409687795,9.963996399059277e-05,0.0004995004995004995,0.0004995004995004995,-0.0024722441882253283,-0.0025396355583316133
1.475,1.0775510204081633,0.12244897959183673,0.00017102686525923374,0.00010080133415832768,0.0004995004995004995,0.0004995004995004995,-0.0024682486570629728,-0.0025384741881638788
1.475,1.0775510204081633,0.14693877551020407,0.00017551866386211537,0.0001019837127744878,0.0004995004995004995,0.0004995004995004995,-0.002463756858460091,-0.0025372918095477185
1.475,1.0775510204081633,0.17142857142857143,0.00018065561294023676,0.00010327303939481686,0.0004995004995004995,0.0004995004995004995,-0.0024586199093819695,-0.0025360024829273894
1.475,1.0775510204081633,0.19591836734693877,0.00018669103697550193,0.0001046215335183949,0.0004995004995004995,0.0004995004995004995,-0.0024525844853467045,-0.0025346539888038114
1.475,1.0775510204081633,0.2204081632653061,0.00019441516790582523,0.00010606763919886902,0.0004995004995004995,0.0004995004995004995,-0.002444860354416381,-0.0025332078831233375
1.475,1.0775510204081633,0.24489795918367346,0.0002153107035647854,0.0001076444091094666,0.0004995004995004995,0.0004995004995004995,-0.002423964818757421,-0.00253163111321274
1.475,1.0775510204081633,0.2693877551020408,0.0004254210589952345,0.00010938113736330541,0.0009614035206603882,0.0004995004995004995,-0.0022138544633269717,-0.0025298943849589007
1.475,1.0775510204081633,0.29387755102040813,0.0007875263702340206,0.00011130607091757785,0.001779720610698195,0.0004995004995004995,-0.0018517491520881856,-0.0025279694514046282
1.475,1.0775510204081633,0.3183673469387755,0.001292284246961382,0.00011354051631165379,0.00292041637731363,0.0004995004995004995,-0.0013469912753608243,-0.0025257350060105526
1.475,1.0775510204081633,0.34285714285714286,0.0018457701312870692,0.0001163430564108154,0.004171231935113282,0.0004995004995004995,-0.0007935053910351371,-0.002522932465911391
1.475,1.0775510204081633,0.36734693877551017,0.0023876944263734067,0.00012139094333916209,0.005395919607623542,0.0004995004995004995,-0.00025158109594879954,-0.002517884578983044
1.475,1.0775510204081633,0.39183673469387753,0.0029801433386472866,0.0001312995962353469,0.0067347872059825694,0.0004995004995004995,0.00034086781632508036,-0.0025079759260868595
1.475,1.0775510204081633,0.4163265306122449,0.0036188717881205025,0.00014441257342103387,0.008178241329085881,0.0004995004995004995,0.0009795962657982962,-0.0024948629489011725
1.475,1.0775510204081633,0.4408163265306122,0.004299646793624809,0.00015938479165273506,0.009716715917796208,0.0005312826388696399,0.0016603712713026027,-0.0024798907306694713
1.475,1.0775510204081633,0.46530612244897956,0.005018389874900996,0.0001755089259370534,0.011340994067572871,0.0005850297531395951,0.00237911435257879,-0.0024637665963851527
1.475,1.0775510204081633,0.4897959183673469,0.005771611132135243,0.00019239507484623792,0.013043188999175693,0.0006413169161753939,0.003132335609813037,-0.0024468804474759684
1.475,1.0775510204081633,0.5142857142857142,0.006555765535984288,0.00020980774125883513,0.014815289346857148,0.0006993591375527396,0.003916490013662082,-0.0024294677810633714
1.475,1.0775510204081633,0.5387755102040817,0.0073677133450031455,0.00022759082182156553,0.016650199649724622,0.0007586360727717253,0.004728437822680939,-0.002411684700500641
1.475,1.0775510204081633,0.563265306122449,0.008204604043304734,0.0002456418895270267,0.018541478063965496,0.0008188062984882445,0.0055653285209825275,-0.0023936336327951796
1.475,1.0775510204081633,0.5877551020408163,0.009063846546072072,0.00026387299143482693,0.020483269030671353,0.0008795766382164189,0.006424571023749865,-0.002375402530887379
1.475,1.0775510204081633,0.6122448979591837,0.009942797136543094,0.00028224774103125866,0.022469598048684966,0.0009408258036052108,0.007303521614220888,-0.0023570277812909476
1.475,1.0775510204081633,0.636734693877551,0.010840269736875466,0.00030069896212598046,0.02449778471610279,0.0010023298740018745,0.00820099421455326,-0.002338576560196226
1.475,1.0775510204081633,0.6612244897959183,0.011752606464090732,0.0003192058534146284,0.026559562630713643,0.0010640195118615942,0.009113330941768525,-0.002320069668907578
1.475,1.0775510204081633,0.6857142857142857,0.012679227610036516,0.00033774393192574984,0.028653621717596986,0.0011258131071126985,0.01003995208771431,-0.0023015315903964564
1.475,1.0775510204081633,0.710204081632653,0.013617351843143392,0.0003562698843440437,0.030773676481680876,0.0011875662821487932,0.010978076320821185,-0.0022830056379781628
1.475,1.0775510204081633,0.7346938775510203,0.014566163021642525,0.00037477255375882286,0.032917882534787356,0.001249241847362196,0.011926887499320318,-0.0022645029685633834
1.475,1.0775510204081633,0.7591836734693878,0.01552370016016647,0.000393247464935688,0.035081808271567,0.001310824885305381,0.012884424637844264,-0.0022460280573865185
1.475,1.0775510204081633,0.7836734693877551,0.016489521946745217,0.00041168195323043594,0.03726445637683505,0.0013722731806947001,0.01385024642442301,-0.00222759356909177
1.475,1.0775510204081633,0.8081632653061224,0.01745904868875643,0.00043007000690703935,0.03945547726274416,0.0014335666945760805,0.014819773166434225,-0.002209205515415167
1.475,1.0775510204081633,0.8326530612244898,0.018437502871800668,0.0004484073414247108,0.041666673156651075,0.0014946911453288998,0.01579822734947846,-0.0021908681808974957
1.475,1.0775510204081633,0.8571428571428571,0.019418760086828774,0.00046665183078524784,0.04388420358612581,0.0015555061134661955,0.016779484564506567,-0.0021726236915369586
1.475,1.0775510204081633,0.8816326530612244,0.020401606775746,0.000484766005596929,0.046105326047015116,0.0016158867015148763,0.017762331253423795,-0.0021545095167252773
1.475,1.0775510204081633,0.9061224489795918,0.021389745149780016,0.0005028992728470115,0.0483384071183429,0.0016763309292334454,0.01875046962745781,-0.0021363762494751946
1.475,1.0775510204081633,0.9306122448979591,0.022377949556688842,0.0005208492005770525,0.050571637416603976,0.0017361640314407438,0.019738674034366636,-0.0021184263217451536
1.475,1.0775510204081633,0.9551020408163264,0.023367939159993564,0.0005387922979390146,0.05280890205701738,0.001795974362537648,0.020728663637671358,-0.002100483224383192
1.475,1.0775510204081633,0.9795918367346939,0.024355022868663378,0.0005565221027114718,0.05503959970399291,0.0018550737198027333,0.02171574734634117,-0.0020827534196107347
1.475,1.0775510204081633,1.0040816326530613,0.02534158036025759,0.0005742776954080266,0.05726910815996728,0.0019142590505567664,0.022702304837935384,-0.0020649978269141798
1.475,1.0775510204081633,1.0285714285714285,0.026328837375786913,0.0005919000027735248,0.05950019746118898,0.0019730000898036063,0.023689561853464706,-0.0020473755195486816
1.475,1.0775510204081633,1.0530612244897959,0.027316621922728268,0.0006093641788638117,0.06173247892408275,0.0020312140279736095,0.024677346400406062,-0.0020299113434583947
1.475,1.0775510204081633,1.0775510204081633,0.02830302582399535,0.0006266895608137363,0.06396164028420005,0.002088965323221558,0.025663750301673144,-0.00201258596150847
1.475,1.0775510204081633,1.1020408163265305,0.02928404830813434,0.0006439818462258489,0.06617864025032077,0.0021466063340203896,0.026644772785812135,-0.0019952936760963573
1.475,1.0775510204081633,1.126530612244898,0.030254820320497467,0.0006611948177058482,0.06837247530782604,0.002203982945465534,0.02761554479817526,-0.001978080704616358
1.475,1.0775510204081633,1.1510204081632653,0.03123814530225987,0.0006782812622854326,0.07059467866002124,0.0022609378093829536,0.028598869779937662,-0.0019609942600367736
1.475,1.0775510204081633,1.1755102040816325,0.0322001855506235,0.0006952454176024794,0.0727687809215081,0.002317485052286664,0.02956091002830129,-0.0019440301047197268
1.475,1.0775510204081633,1.2,0.03317678411158628,0.0007120840583517571,0.07497578332274316,0.002373613927259864,0.030537508589264076,-0.0019271914639704493
1.475,1.1020408163265305,0.0,0.00015410421777535912,9.561281418372655e-05,0.0004995004995004995,0.0004995004995004995,-0.0024851713045468474,-0.0025436627081384796
1.475,1.1020408163265305,0.024489795918367346,0.00015701154710122842,9.654548392033235e-05,0.0004995004995004995,0.0004995004995004995,-0.002482263975220978,-0.002542730038401874
1.475,1.1020408163265305,0.04897959183673469,0.00016010358406330419,9.753436917002435e-05,0.0004995004995004995,0.0004995004995004995,-0.002479171938258902,-0.002541741153152182
1.475,1.1020408163265305,0.07346938775510203,0.000163483512214018,9.85822511437608e-05,0.0004995004995004995,0.0004995004995004995,-0.0024757920101081883,-0.0025406932711784453
1.475,1.1020408163265305,0.09795918367346938,0.00016711194211736698,9.963993690506298e-05,0.0004995004995004995,0.0004995004995004995,-0.0024721635802048393,-0.0025396355854171433
1.475,1.1020408163265305,0.12244897959183673,0.00017113097069004852,0.00010080129200982473,0.0004995004995004995,0.0004995004995004995,-0.0024681445516321577,-0.0025384742303123813
1.475,1.1020408163265305,0.14693877551020407,0.00017566942996751452,0.00010198366034078444,0.0004995004995004995,0.0004995004995004995,-0.0024636060923546917,-0.0025372918619814217
1.475,1.1020408163265305,0.17142857142857143,0.00018085102946612037,0.00010327296684475345,0.0004995004995004995,0.0004995004995004995,-0.002458424492856086,-0.002536002555477453
1.475,1.1020408163265305,0.19591836734693877,0.00018695784925811578,0.00010462142829891989,0.0004995004995004995,0.0004995004995004995,-0.0024523176730640904,-0.0025346540940232865
1.475,1.1020408163265305,0.2204081632653061,0.00019483345507122278,0.00010606749907522792,0.0004995004995004995,0.0004995004995004995,-0.0024444420672509837,-0.0025332080232469785
1.475,1.1020408163265305,0.24489795918367346,0.00021937926920023105,0.00010764421699169462,0.0004995004995004995,0.0004995004995004995,-0.002419896253121975,-0.0025316313053305116
1.475,1.1020408163265305,0.2693877551020408,0.00044202242861991216,0.00010938088707080647,0.0009989207398488423,0.0004995004995004995,-0.002197253093702294,-0.0025298946352513996
1.475,1.1020408163265305,0.29387755102040813,0.000815720390193395,0.00011130568255338974,0.001843435910041424,0.0004995004995004995,-0.0018235551321288113,-0.0025279698397688167
1.475,1.1020408163265305,0.3183673469387755,0.0013306372686974263,0.00011353994944455966,0.003007089872762593,0.0004995004995004995,-0.00130863825362478,-0.0025257355728776467
1.475,1.1020408163265305,0.34285714285714286,0.0018853156627098944,0.00011634163867069222,0.004260600367700926,0.0004995004995004995,-0.0007539598596123119,-0.002522933883651514
1.475,1.1020408163265305,0.36734693877551017,0.0024340747946603376,0.00012137589673686515,0.0055007339992324145,0.0004995004995004995,-0.0002052007276618687,-0.002517899625585341
1.475,1.1020408163265305,0.39183673469387753,0.0030340039485381694,0.0001312239435710605,0.006856506098391344,0.0004995004995004995,0.00039472842621596314,-0.002508051578751146
1.475,1.1020408163265305,0.4163265306122449,0.0036803333208349645,0.00014423903514457586,0.008317137448214638,0.0004995004995004995,0.0010410577985127583,-0.0024950364871776302
1.475,1.1020408163265305,0.4408163265306122,0.004368821016753802,0.00015908901969119264,0.009873041845771303,0.0005302967323378398,0.0017295454944315954,-0.0024801865026310137
1.475,1.1020408163265305,0.46530612244897956,0.005095355564340142,0.00017507379500992747,0.01151492782901727,0.0005835793167195124,0.0024560800420179354,-0.0024642017273122786
1.475,1.1020408163265305,0.4897959183673469,0.0058562515402187,0.00019180940726375867,0.013234466757556386,0.0006393646909069826,0.003216976017896494,-0.0024474661150584477
1.475,1.1020408163265305,0.5142857142857142,0.006648114382525202,0.0002090639684830157,0.015023987305141696,0.0006968798949933154,0.0040088388602029955,-0.0024302115538391905
1.475,1.1020408163265305,0.5387755102040817,0.007467670406200556,0.00022667932852285915,0.016876091313447583,0.0007555977617391012,0.00482839488387835,-0.002412596193799347
1.475,1.1020408163265305,0.563265306122449,0.008312242498817927,0.00024455977331830397,0.01878472881088797,0.0008151992444752057,0.005672966976495721,-0.0023947157490039023
1.475,1.1020408163265305,0.5877551020408163,0.009179137157674681,0.00026262221035461145,0.0207438127857055,0.0008754073679659094,0.006539861635352475,-0.002376653311967595
1.475,1.1020408163265305,0.6122448979591837,0.010065686808463072,0.000280799641230283,0.022747314821385485,0.0009359988043038758,0.007426411286140865,-0.0023584758810919234
1.475,1.1020408163265305,0.636734693877551,0.010970112909728113,0.0002990811704334353,0.024791215615204823,0.0009969372351145674,0.008330837387405907,-0.002340194351888771
1.475,1.1020408163265305,0.6612244897959183,0.01188941056998091,0.0003173936867322312,0.02686872445193438,0.001057978956230703,0.009250135047658703,-0.0023218818355899753
1.475,1.1020408163265305,0.6857142857142857,0.012823274280342167,0.00033572751597183955,0.02897915091602791,0.0011190917207547948,0.01018399875801996,-0.0023035480063503667
1.475,1.1020408163265305,0.710204081632653,0.013768074188644376,0.00035407608480451724,0.031114291951739603,0.0011802536172345046,0.01112879866632217,-0.002285199437517689
1.475,1.1020408163265305,0.7346938775510203,0.014724665151610158,0.00037239893901796096,0.03327607943866944,0.0012413297985388121,0.012085389629287952,-0.0022668765833042453
1.475,1.1020408163265305,0.7591836734693878,0.015689276620939593,0.00039068394583311134,0.03545599236371062,0.0013022798221123417,0.013050001098617387,-0.002248591576489095
1.475,1.1020408163265305,0.7836734693877551,0.01666000148536422,0.00040892115118978766,0.03764972087089147,0.0013630705079542302,0.014020725963042015,-0.0022303543711324186
1.475,1.1020408163265305,0.8081632653061224,0.01763973931762311,0.0004271001098429622,0.03986381766696653,0.0014236670387704688,0.015000463795300904,-0.002212175412479244
1.475,1.1020408163265305,0.8326530612244898,0.01862238066353854,0.00044518857771106254,0.04208447607583286,0.001483961934591684,0.015983105141216335,-0.0021940869446111437
1.475,1.1020408163265305,0.8571428571428571,0.01960969090581747,0.0004632310248607669,0.04431568566293638,0.0015441034270439803,0.016970415383495262,-0.0021760444974614395
1.475,1.1020408163265305,0.8816326530612244,0.02060108379527195,0.00048121642218676897,0.04655612157136722,0.0016040547567814254,0.017961808272949745,-0.002158059100135437
1.475,1.1020408163265305,0.9061224489795918,0.021592798188074507,0.000499034168983111,0.0487972840410858,0.0016634472540705547,0.0189535226657523,-0.002140241353339095
1.475,1.1020408163265305,0.9306122448979591,0.02258733563139266,0.000516877855485409,0.05104482628599113,0.0017229262144685224,0.019948060109070454,-0.0021223976668367974
1.475,1.1020408163265305,0.9551020408163264,0.02357904841566371,0.000534494631649881,0.053285985120797685,0.0017816488082544619,0.020939772893341504,-0.0021047808906723255
1.475,1.1020408163265305,0.9795918367346939,0.024576590189843896,0.0005521559612377945,0.055540316814182665,0.0018405199246781462,0.02193731466752169,-0.0020871195610844117
1.475,1.1020408163265305,1.0040816326530613,0.025571461635460924,0.0005696490360089199,0.05778861386690714,0.0018988301859179956,0.022932186113138717,-0.0020696264863132863
1.475,1.1020408163265305,1.0285714285714285,0.026564210369225967,0.0005869718269399482,0.060032113830939135,0.0019565728370351462,0.02392493484690376,-0.002052303695382258
1.475,1.1020408163265305,1.0530612244897959,0.02755384884043268,0.0006042852629017805,0.06226858495338384,0.0020142843299269784,0.024914573318110474,-0.0020349902594204257
1.475,1.1020408163265305,1.0775510204081633,0.028537582704280508,0.0006215130394421229,0.06449171233092671,0.0020717102787341677,0.0258983071819583,-0.0020177624828800833
1.475,1.1020408163265305,1.1020408163265305,0.029529452525248166,0.0006386081095240207,0.0667332260516924,0.0021286938778762236,0.02689017700292596,-0.0020006674127981856
1.475,1.1020408163265305,1.126530612244898,0.030513463176759206,0.0006555829201570149,0.06895697893940848,0.002185276620268636,0.027874187654437,-0.0019836926021651914
1.475,1.1020408163265305,1.1510204081632653,0.03148752836851027,0.0006724451280469976,0.07115825621086821,0.0022414840285534835,0.028848252846188065,-0.0019668303942752085
1.475,1.1020408163265305,1.1755102040816325,0.03246929529958981,0.0006892012193104975,0.07337693854628957,0.002297337724626843,0.0298300197772676,-0.0019500743030117088
1.475,1.1020408163265305,1.2,0.03343731370588853,0.0007058495632626486,0.07556455076749258,0.0023528322769351562,0.030798038183566325,-0.0019334259590595578
1.475,1.126530612244898,0.0,0.00015410421777535912,9.561281418372655e-05,0.0004995004995004995,0.0004995004995004995,-0.0024851713045468474,-0.0025436627081384796
1.475,1.126530612244898,0.024489795918367346,0.00015702708907331636,9.654547845289207e-05,0.0004995004995004995,0.0004995004995004995,-0.0024822484332488897,-0.0025427300438693144
1.475,1.126530612244898,0.04897959183673469,0.00016013518741496703,9.753435120267856e-05,0.0004995004995004995,0.0004995004995004995,-0.0024791403349072394,-0.0025417411711195275
1.475,1.126530612244898,0.07346938775510203,0.00016353726084780102,9.858223118998427e-05,0.0004995004995004995,0.0004995004995004995,-0.0024757382614744054,-0.002540693291132222
1.475,1.126530612244898,0.09795918367346938,0.0001671925840384764,9.963990981955387e-05,0.0004995004995004995,0.0004995004995004995,-0.00247208293828373,-0.0025396356125026525
1.475,1.126530612244898,0.12244897959183673,0.00017124377891301608,0.00010080124985640591,0.0004995004995004995,0.0004995004995004995,-0.00246803174340919,-0.0025384742724658006
1.475,1.126530612244898,0.14693877551020407,0.00017582030954038012,0.00010198360787775723,0.0004995004995004995,0.0004995004995004995,-0.0024634552127818263,-0.002537291914444449
1.475,1.126530612244898,0.17142857142857143,0.0001810466318591617,0.00010327289422066251,0.0004995004995004995,0.0004995004995004995,-0.0024582288904630447,-0.0025360026281015437
1.475,1.126530612244898,0.19591836734693877,0.00018724238657650514,0.00010462132301417132,0.0004995004995004995,0.0004995004995004995,-0.0024520331357457013,-0.002534654199308035
1.475,1.126530612244898,0.2204081632653061,0.0001952738768863003,0.00010606735884953207,0.0004995004995004995,0.0004995004995004995,-0.002444001645435906,-0.002533208163472674
1.475,1.126530612244898,0.24489795918367346,0.00022618002119239726,0.00010764402472364432,0.0005111412908294889,0.0004995004995004995,-0.002413095501129809,-0.002531631497598562
1.475,1.126530612244898,0.2693877551020408,0.0004591335820706772,0.00010938063650045152,0.0010375900128614785,0.0004995004995004995,-0.002180141940251529,-0.002529894885821755
1.475,1.126530612244898,0.29387755102040813,0.0008445289601070707,0.00011130529370138947,0.00190854002284088,0.0004995004995004995,-0.0017947465622151356,-0.0025279702286208168
1.475,1.126530612244898,0.3183673469387755,0.0013692455458009804,0.0001135393816775917,0.0030943402164993793,0.0004995004995004995,-0.0012700299765212259,-0.0025257361406446147
1.475,1.126530612244898,0.34285714285714286,0.0019246695296993948,0.00011634021789752256,0.004349535660332592,0.0004995004995004995,-0.0007146059926228115,-0.002522935304424684
1.475,1.126530612244898,0.36734693877551017,0.0024807760823016504,0.00012136078910697337,0.00560627363232006,0.0004995004995004995,-0.0001584994400205559,-0.002517914733215233
1.475,1.126530612244898,0.39183673469387753,0.0030881805528910084,0.00013114889839221315,0.006978939102578709,0.0004995004995004995,0.00044890503056880214,-0.002508126623929993
1.475,1.126530612244898,0.4163265306122449,0.0037421394466577097,0.00014406889046331828,0.008456812308830976,0.0004995004995004995,0.0011028639243355035,-0.002495206631858888
1.475,1.126530612244898,0.4408163265306122,0.004438292474815281,0.0001587976693600694,0.010030039491107978,0.0005293255645731222,0.0017990169524930745,-0.0024804778529621367
1.475,1.126530612244898,0.46530612244897956,0.005172460756265306,0.00017464692119204686,0.011689176850317076,0.0005821564039934146,0.0025331852339430996,-0.0024646286011301595
1.475,1.126530612244898,0.4897959183673469,0.005941096108171936,0.0001912365716091145,0.013426205894173867,0.000637455238861092,0.0033018205858497294,-0.0024480389507130916
1.475,1.126530612244898,0.5142857142857142,0.006740736969869286,0.00020833136075213308,0.01523330388671025,0.0006944378692140161,0.00410146144754708,-0.0024309441615700733
1.475,1.126530612244898,0.5387755102040817,0.0075679170840909655,0.00022578926460716393,0.017102637478171673,0.0007526308821018848,0.004928641561768759,-0.0024134862577150423
1.475,1.126530612244898,0.563265306122449,0.008420172378733281,0.0002434937942828221,0.019028638144030018,0.0008116459810231834,0.005780896856411075,-0.002395781728039384
1.475,1.126530612244898,0.5877551020408163,0.009294675419892057,0.0002613866877682946,0.021004916203145894,0.0008712889593701335,0.006655399897569851,-0.0023778888345539115
1.475,1.126530612244898,0.6122448979591837,0.01018882352741448,0.0002793963062690532,0.023025589892462114,0.0009313210210990841,0.0075495480050922735,-0.0023598792160531533
1.475,1.126530612244898,0.636734693877551,0.011099854620671208,0.0002974766409494134,0.0250844172218559,0.0009915888035720753,0.008460579098349002,-0.002341798881372793
1.475,1.126530612244898,0.6612244897959183,0.012027620331525183,0.00031562097755702016,0.027181062896102257,0.0010520699257466767,0.009388344809202977,-0.002323654544765186
1.475,1.126530612244898,0.6857142857142857,0.012967733801885307,0.00033377091968804355,0.029305613111605625,0.0011125697331411076,0.0103284582795631,-0.002305504602634163
1.475,1.126530612244898,0.710204081632653,0.013920777648189457,0.00035190763548797164,0.03145938451568348,0.0011730254528403337,0.011281502125867251,-0.0022873678868342347
1.475,1.126530612244898,0.7346938775510203,0.014882132570891791,0.00037002135023013954,0.03363193801331719,0.0012334045025690012,0.012242857048569585,-0.002269254172092067
1.475,1.126530612244898,0.7591836734693878,0.015853259121423293,0.000388110559659479,0.03582657428570769,0.0012937018687969742,0.013213983599101087,-0.0022511649626627273
1.475,1.126530612244898,0.7836734693877551,0.01683325994005952,0.0004061488555530892,0.038041265401276315,0.0013538295224970348,0.014193984417737313,-0.002233126666769117
1.475,1.126530612244898,0.8081632653061224,0.017816627947958227,0.0004241466698337344,0.040263565984112855,0.0014138222387398125,0.015177352425636021,-0.002215128852488472
1.475,1.126530612244898,0.8326530612244898,0.018807565694998113,0.0004420786673875158,0.042502973322077975,0.0014735955668464815,0.016168290172675907,-0.0021971968549346905
1.475,1.126530612244898,0.8571428571428571,0.019801109320848564,0.0004599110919104369,0.044748269651722995,0.0015330369862550403,0.017161833798526357,-0.002179364430411769
1.475,1.126530612244898,0.8816326530612244,0.020795781090490288,0.0004776372478952047,0.04699611545889555,0.0015921241758150807,0.018156505568168082,-0.0021616382744270015
1.475,1.126530612244898,0.9061224489795918,0.021796472519777756,0.0004953538247058232,0.049257565016686364,0.0016511794398137044,0.01915719699745555,-0.002143921697616383
1.475,1.126530612244898,0.9306122448979591,0.022795147978980496,0.0005128739863908073,0.05151445870999789,0.0017095799841493025,0.02015587245665829,-0.002126401535931399
1.475,1.126530612244898,0.9551020408163264,0.023797625803813845,0.0005304214601335669,0.05377994532000698,0.001768071577882498,0.02115835028149164,-0.0021088540621886395
1.475,1.126530612244898,0.9795918367346939,0.02479710476572167,0.0005477954765400559,0.05603865483876527,0.001825984975683119,0.022157829243399464,-0.0020914800457821504
1.475,1.126530612244898,1.0040816326530613,0.025795644146571955,0.0005650296917704528,0.058295241010661004,0.0018834323864314385,0.02315636862424975,-0.0020742458305517534
