theta,p_recover,R0_overall,R0_high,R0_low
0.0,0.0,1.3125,1.3125,1.25
0.0,0.05263157894736842,1.3125,1.3125,1.25
0.0,0.10526315789473684,1.3125,1.3125,1.25
0.0,0.15789473684210525,1.3125,1.3125,1.25
0.0,0.21052631578947367,1.3125,1.3125,1.25
0.0,0.2631578947368421,1.3125,1.3125,1.25
0.0,0.3157894736842105,1.3125,1.3125,1.25
0.0,0.3684210526315789,1.3125,1.3125,1.25
0.0,0.42105263157894735,1.3125,1.3125,1.25
0.0,0.47368421052631576,1.3125,1.3125,1.25
0.0,0.5263157894736842,1.3125,1.3125,1.25
0.0,0.5789473684210527,1.3125,1.3125,1.25
0.0,0.631578947368421,1.3125,1.3125,1.25
0.0,0.6842105263157894,1.3125,1.3125,1.25
0.0,0.7368421052631579,1.3125,1.3125,1.25
0.0,0.7894736842105263,1.3125,1.3125,1.25
0.0,0.8421052631578947,1.3125,1.3125,1.25
0.0,0.894736842105263,1.3125,1.3125,1.25
0.0,0.9473684210526315,1.3125,1.3125,1.25
0.0,1.0,1.3125,1.3125,1.25
0.05263157894736842,0.0,1.2399671052631578,1.2399671052631578,1.1842105263157894
0.05263157894736842,0.05263157894736842,1.243784626038781,1.243784626038781,1.1876731301939056
0.05263157894736842,0.10526315789473684,1.2476021468144043,1.2476021468144043,1.1911357340720221
0.05263157894736842,0.15789473684210525,1.2514196675900275,1.2514196675900275,1.1945983379501384
0.05263157894736842,0.21052631578947367,1.2552371883656508,1.2552371883656508,1.1980609418282548
0.05263157894736842,0.2631578947368421,1.259054709141274,1.259054709141274,1.201523545706371
0.05263157894736842,0.3157894736842105,1.2628722299168973,1.2628722299168973,1.2049861495844874
0.05263157894736842,0.3684210526315789,1.2666897506925208,1.2666897506925208,1.2084487534626038
0.05263157894736842,0.42105263157894735,1.270507271468144,1.270507271468144,1.21191135734072
0.05263157894736842,0.47368421052631576,1.2743247922437673,1.2743247922437673,1.2153739612188366
0.05263157894736842,0.5263157894736842,1.2781423130193905,1.2781423130193905,1.2188365650969528
0.05263157894736842,0.5789473684210527,1.2819598337950138,1.2819598337950138,1.222299168975069
0.05263157894736842,0.631578947368421,1.285777354570637,1.285777354570637,1.2257617728531855
0.05263157894736842,0.6842105263157894,1.2895948753462603,1.2895948753462603,1.2292243767313018
0.05263157894736842,0.7368421052631579,1.2934123961218835,1.2934123961218835,1.2326869806094183
0.05263157894736842,0.7894736842105263,1.2972299168975068,1.2972299168975068,1.2361495844875345
0.05263157894736842,0.8421052631578947,1.30104743767313,1.30104743767313,1.2396121883656508
0.05263157894736842,0.894736842105263,1.3048649584487533,1.3048649584487533,1.2430747922437673
0.05263157894736842,0.9473684210526315,1.3086824792243765,1.3086824792243765,1.2465373961218835
0.05263157894736842,1.0,1.3124999999999998,1.3124999999999998,1.25
0.10526315789473684,0.0,1.1674342105263156,1.1674342105263156,1.1184210526315788
0.10526315789473684,0.05263157894736842,1.175069252077562,1.175069252077562,1.1253462603878115
0.10526315789473684,0.10526315789473684,1.1827042936288086,1.1827042936288086,1.1322714681440442
0.10526315789473684,0.15789473684210525,1.190339335180055,1.190339335180055,1.1391966759002767
0.10526315789473684,0.21052631578947367,1.1979743767313018,1.1979743767313018,1.1461218836565095
0.10526315789473684,0.2631578947368421,1.2056094182825483,1.2056094182825483,1.1530470914127422
0.10526315789473684,0.3157894736842105,1.2132444598337948,1.2132444598337948,1.159972299168975
0.10526315789473684,0.3684210526315789,1.2208795013850413,1.2208795013850413,1.1668975069252077
0.10526315789473684,0.42105263157894735,1.2285145429362878,1.2285145429362878,1.1738227146814402
0.10526315789473684,0.47368421052631576,1.2361495844875343,1.2361495844875343,1.180747922437673
0.10526315789473684,0.5263157894736842,1.243784626038781,1.243784626038781,1.1876731301939056
0.10526315789473684,0.5789473684210527,1.2514196675900275,1.2514196675900275,1.1945983379501384
0.10526315789473684,0.631578947368421,1.259054709141274,1.259054709141274,1.201523545706371
0.10526315789473684,0.6842105263157894,1.2666897506925205,1.2666897506925205,1.2084487534626036
0.10526315789473684,0.7368421052631579,1.274324792243767,1.274324792243767,1.2153739612188363
0.10526315789473684,0.7894736842105263,1.2819598337950135,1.2819598337950135,1.222299168975069
0.10526315789473684,0.8421052631578947,1.28959487534626,1.28959487534626,1.2292243767313018
0.10526315789473684,0.894736842105263,1.2972299168975068,1.2972299168975068,1.2361495844875343
0.10526315789473684,0.9473684210526315,1.3048649584487533,1.3048649584487533,1.243074792243767
0.10526315789473684,1.0,1.3124999999999998,1.3124999999999998,1.2499999999999998
0.15789473684210525,0.0,1.0949013157894736,1.0949013157894736,1.0526315789473684
0.15789473684210525,0.05263157894736842,1.1063538781163433,1.1063538781163433,1.0630193905817173
0.15789473684210525,0.10526315789473684,1.117806440443213,1.117806440443213,1.0734072022160663
0.15789473684210525,0.15789473684210525,1.129259002770083,1.129259002770083,1.0837950138504155
0.15789473684210525,0.21052631578947367,1.1407115650969528,1.1407115650969528,1.0941828254847645
0.15789473684210525,0.2631578947368421,1.1521641274238226,1.1521641274238226,1.1045706371191135
0.15789473684210525,0.3157894736842105,1.1636166897506923,1.1636166897506923,1.1149584487534625
0.15789473684210525,0.3684210526315789,1.1750692520775623,1.1750692520775623,1.1253462603878115
0.15789473684210525,0.42105263157894735,1.186521814404432,1.186521814404432,1.1357340720221607
0.15789473684210525,0.47368421052631576,1.1979743767313018,1.1979743767313018,1.1461218836565097
0.15789473684210525,0.5263157894736842,1.2094269390581716,1.2094269390581716,1.1565096952908587
0.15789473684210525,0.5789473684210527,1.2208795013850413,1.2208795013850413,1.1668975069252077
0.15789473684210525,0.631578947368421,1.2323320637119113,1.2323320637119113,1.1772853185595566
0.15789473684210525,0.6842105263157894,1.243784626038781,1.243784626038781,1.1876731301939056
0.15789473684210525,0.7368421052631579,1.2552371883656508,1.2552371883656508,1.1980609418282548
0.15789473684210525,0.7894736842105263,1.2666897506925205,1.2666897506925205,1.2084487534626038
0.15789473684210525,0.8421052631578947,1.2781423130193905,1.2781423130193905,1.2188365650969528
0.15789473684210525,0.894736842105263,1.2895948753462603,1.2895948753462603,1.2292243767313018
0.15789473684210525,0.9473684210526315,1.30104743767313,1.30104743767313,1.239612188365651
0.15789473684210525,1.0,1.3124999999999998,1.3124999999999998,1.25
0.21052631578947367,0.0,1.0223684210526316,1.0223684210526316,0.986842105263158
0.21052631578947367,0.05263157894736842,1.0376385041551246,1.0376385041551246,1.0006925207756234
0.21052631578947367,0.10526315789473684,1.0529085872576178,1.0529085872576178,1.0145429362880887
0.21052631578947367,0.15789473684210525,1.0681786703601108,1.0681786703601108,1.0283933518005541
0.21052631578947367,0.21052631578947367,1.0834487534626038,1.0834487534626038,1.0422437673130194
0.21052631578947367,0.2631578947368421,1.098718836565097,1.098718836565097,1.0560941828254848
0.21052631578947367,0.3157894736842105,1.11398891966759,1.11398891966759,1.0699445983379503
0.21052631578947367,0.3684210526315789,1.129259002770083,1.129259002770083,1.0837950138504155
0.21052631578947367,0.42105263157894735,1.144529085872576,1.144529085872576,1.097645429362881
0.21052631578947367,0.47368421052631576,1.1597991689750693,1.1597991689750693,1.1114958448753463
0.21052631578947367,0.5263157894736842,1.1750692520775623,1.1750692520775623,1.1253462603878117
0.21052631578947367,0.5789473684210527,1.1903393351800553,1.1903393351800553,1.1391966759002772
0.21052631578947367,0.631578947368421,1.2056094182825485,1.2056094182825485,1.1530470914127424
0.21052631578947367,0.6842105263157894,1.2208795013850415,1.2208795013850415,1.1668975069252079
0.21052631578947367,0.7368421052631579,1.2361495844875345,1.2361495844875345,1.1807479224376731
0.21052631578947367,0.7894736842105263,1.2514196675900278,1.2514196675900278,1.1945983379501386
0.21052631578947367,0.8421052631578947,1.2666897506925208,1.2666897506925208,1.2084487534626038
0.21052631578947367,0.894736842105263,1.2819598337950138,1.2819598337950138,1.2222991689750693
0.21052631578947367,0.9473684210526315,1.297229916897507,1.297229916897507,1.2361495844875348
0.21052631578947367,1.0,1.3125,1.3125,1.25
0.2631578947368421,0.0,0.9498355263157896,0.9498355263157896,0.9210526315789475
0.2631578947368421,0.05263157894736842,0.968923130193906,0.968923130193906,0.9383656509695292
0.2631578947368421,0.10526315789473684,0.9880107340720223,0.9880107340720223,0.9556786703601109
0.2631578947368421,0.15789473684210525,1.0070983379501386,1.0070983379501386,0.9729916897506926
0.2631578947368421,0.21052631578947367,1.026185941828255,1.026185941828255,0.9903047091412743
0.2631578947368421,0.2631578947368421,1.0452735457063713,1.0452735457063713,1.007617728531856
